show_id,title,original_title,status,auditory,rating_myshows,rating_count,rating_kinopoisk,kinopoisk_count,rating_imdb,imdb_count,country,genre,channel,total_length,episode_length,dates,actors,seasons,episodes_in_season
8098,BBC: Вокруг света с Майклом Пэйлином,Full Circle with Michael Palin,Отменен/Закончен,52,4.15,20,8.034,137,8.4,1202,['Великобритания'],"['Путешествия', ' Приключения']",BBC One,8 часов 20 минут,50 мин.,31.08.1997 — 09.11.1997,['Michael Palin'],1,['10']
8103,Модное путешествие Остина и Сантино,On the Road with Austin & Santino,Отменен/Закончен,50,3.85,26,6.857,84,7.9,87,['США'],"['Мода/Make-up', ' Путешествия']",Lifetime,5 часов 8 минут,22 мин.,29.07.2010 — 04.11.2010,,1,['14']
8105,The Choir,,Сериал продолжается,8,0.0,0,,,7.2,21,['Великобритания'],"['Музыкальный', ' Семейный']",BBC TWO,1 день 4 часа 40 минут,43 мин.,04.12.2006 — ...,,7,"['4', '5', '5', '7', '8', '9', '2']"
8108,Шедевры мировой архитектуры,Dan Cruickshank's Adventures in Architecture,Отменен/Закончен,46,3.93,15,7.7,111,8.0,125,['Великобритания'],['Стиль жизни'],BBC TWO,8 часов,60 мин.,02.04.2008 — 21.05.2008,['Dan Cruickshank'],1,['8']
8113,Зоуи 101,Zoey 101,Отменен/Закончен,171,3.74,46,6.676,183,6.1,15979,['США'],"['Комедия', ' Драма', ' Семейный']",Nickelodeon,1 день 28 минут,22 мин.,09.01.2005 — 02.05.2008,"['Sean Flynn', 'Jamie Lynn Spears', 'Christopher Massey', 'Erin Sanders', 'Matthew Underwood', 'Paul Butcher', 'Victoria Justice', 'Sean Flynn', 'Abby Wilde', 'Alexa Nikolas']",4,"['13', '12', '24', '16']"
8116,Блондинка в книжной лавке,Stacked,Отменен/Закончен,73,3.1,20,5.467,202,6.0,1887,['США'],['Комедия'],FOX,6 часов 58 минут,22 мин.,13.04.2005 — 11.01.2006,"['Christopher Lloyd', 'Elon Gold', 'Brian Scolaro', 'Pamela Anderson', 'Marissa Jaret Winokur']",2,"['5', '14']"
8128,Celebrity Survivor,,Отменен/Закончен,4,0.0,0,,,5.2,42,['Австралия'],"['Драма', ' Семейный', ' Приключения', ' Знаменитости']",Seven,8 часов 36 минут,43 мин.,17.08.2006 — 02.11.2006,,1,['12']
8129,Современные чудеса,Modern Marvels,Сериал продолжается,43,4.43,7,,,8.1,1976,['США'],,History,1 месяц 2 дня 17 часов 3 минуты,60 мин.,10.12.1993 — ...,"['Max Raphael', 'Adam Richman']",23,"['11', '8', '15', '11', '23', '46', '41', '51', '63', '82', '77', '67', '55', '83', '44', '22', '14', '17', '11', '8', '5', '6', '24']"
8131,P. Diddy's StarMaker,,Отменен/Закончен,3,0.0,0,,,,,['США'],"['Семейный', ' Таланты', ' Музыкальный', ' Знаменитости']",MTV,8 часов 44 минуты,43 мин.,16.08.2009 — 25.10.2009,,1,['10']
8135,Спасательный вертолет,Die Rettungsflieger,Отменен/Закончен,8,3.0,1,,,5.4,116,['Германия'],"['Боевик', ' Драма', ' Медицинский']",ZDF,3 дня 9 часов 33 минуты,45 мин.,15.02.1997 — 11.07.2007,"['Nicolas König', 'Oliver Hörner', 'Marlene Marlow', 'Matthias Leja', 'Ulrich Bähnk', 'Gerit Kling', 'Julia Heinemann']",11,"['7', '8', '6', '9', '10', '10', '12', '15', '7', '12', '13']"
8136,Невозможное возможно,Made,Сериал продолжается,18,3.0,3,6.133,84,5.8,748,['США'],,MTV,7 дней 14 часов 57 минут,43 мин.,03.08.2002 — ...,,13,"['5', '7', '6', '7', '12', '21', '15', '25', '33', '48', '38', '34', '1']"
8138,Молодые мамочки,Teen Mom OG,Сериал продолжается,130,3.51,45,,,3.5,4724,['США'],['Семейный'],MTV,9 дней 5 часов 7 минут,60 мин.,08.12.2009 — ...,"['Debra Danielsen', 'Michael Abraham', 'Amber Portwood', 'Catelynn Lowell', 'Maci Bookout', 'Farrah Abraham', 'Cheyenne Floyd', 'Mackenzie McKee', 'Bristol Palin']",9,"['8', '12', '12', '19', '32', '43', '37', '28', '30']"
8141,Donald J. Trump Presents The Ultimate Merger,,Отменен/Закончен,4,1.0,1,,,2.1,159,['США'],"['Образовательный', ' Сделай сам', ' Семейный']",TV One,12 часов 15 минут,43 мин.,17.06.2010 — 22.09.2011,,2,"['8', '8']"
8147,Секретный отряд,The Troop,Отменен/Закончен,323,3.36,170,5.671,795,6.0,1183,['США'],"['Комедия', ' Драма', ' Сверхъестественное']",NickToons,15 часов 2 минуты,22 мин.,12.09.2009 — 08.05.2013,"['David Del Rio', 'Gage Golightly', 'Nicholas Purcell', 'John Marshall Jones']",2,"['26', '15']"
8149,Эль Тигре: Приключения Мэнни Риверы,El Tigre: The Adventures of Manny Rivera,Отменен/Закончен,148,3.45,64,5.903,265,6.2,1814,['США'],"['Мультфильмы', ' Боевик']",Nickelodeon,6 часов 58 минут,22 мин.,03.03.2007 — 13.09.2008,,1,['19']
8150,Чудо-зверята,Wonder Pets,Отменен/Закончен,77,3.28,46,3.75,569,6.5,1947,['США'],"['Драма', ' Комедия', ' Детский']",Nickelodeon,1 день 16 часов 20 минут,22 мин.,03.03.2006 — 20.07.2013,"['Danica Lee', 'Dawn Evans', 'Matthew Black', 'Sofie Zamchick', 'Steven Rebollido', 'Teala Dunn', 'Wolfgang Scheitinger']",3,"['36', '37', '37']"
8152,"Вперед, Диего! Вперед!","Go, Diego, Go!",Отменен/Закончен,203,3.12,122,3.345,2241,4.3,1754,['США'],['Детский'],Nickelodeon,1 день 3 часа 52 минуты,22 мин.,06.09.2005 — 16.07.2011,,5,"['20', '20', '18', '12', '6']"
8153,Так и волшебная сила Жужу,Tak and the Power of JuJu,Отменен/Закончен,35,2.6,15,3.6,276,3.4,835,['США'],"['Боевик', ' Приключения', ' Детский']",Nickelodeon,9 часов 32 минуты,22 мин.,31.08.2007 — 29.11.2008,"['Kari Wahlgren', 'Lloyd Sherr', 'Hal Sparks', 'Maurice LaMarche', 'Patrick Warburton', 'Dannah Phirman', 'John DiMaggio', 'Megan Cavanagh']",1,['26']
8154,Битвы роботов,Nickelodeon Robot Wars,Отменен/Закончен,23,2.78,9,,,6.5,12,['США'],,Nickelodeon,2 часа 34 минуты,22 мин.,01.08.2002 — 01.10.2002,,1,['7']
8155,"Сабрина, ведьма-подросток","Sabrina, The Teenage Witch (1971)",Отменен/Закончен,240,3.68,78,,,6.6,276,['США'],"['Мультфильмы', ' Детский', ' Семейный']",CBS,23 часа,30 мин.,12.09.1970 — 16.09.1972,,3,"['16', '15', '15']"
8156,КаБлам,Kablam!,Отменен/Закончен,112,3.5,50,5.237,313,7.9,2758,['США'],"['Sketch/Импровизация', ' Мультфильмы']",Nickelodeon,17 часов 14 минут,22 мин.,07.10.1996 — 15.01.2000,,4,"['13', '13', '12', '9']"
8157,Маленький Билл,Little Bill,Отменен/Закончен,22,4.0,8,,,6.4,2264,['США'],"['Мультфильмы для детей', ' Детский', ' Образовательный']",Nick Jr.,17 часов 14 минут,22 мин.,28.11.1999 — 04.02.2004,,4,"['8', '11', '9', '19']"
8158,Легенды Тайного Дворца,Legends of the Hidden Temple,Отменен/Закончен,31,2.86,14,,,8.1,3673,['США'],"['Боевик', ' Приключения', ' Детский']",Nickelodeon,1 день 22 часа,22 мин.,11.09.1993 — 26.11.2016,"['Dee Bradley Baker', 'Kirk Fogg', 'Jeff Bergman']",3,"['40', '40', '41']"
8159,Мистер Мясный,Mr. Meaty,Отменен/Закончен,27,2.89,9,,,6.0,1504,['Канада'],"['Детский', ' Кукольный', ' Мультфильмы']",Nickelodeon,4 часа 17 минут,22 мин.,22.09.2006 — 17.03.2007,,1,['12']
8162,Мои родители - пришельцы,My Parents Are Aliens,Отменен/Закончен,23,3.25,4,,,6.7,1571,['Великобритания'],"['Фэнтези', ' Комедия', ' Семейный']",ITV,1 день 20 часов 10 минут,25 мин.,08.11.1999 — 05.12.2006,,8,"['6', '10', '10', '13', '13', '20', '20', '14']"
8163,Окно Аллегры,Allegra's Window,Отменен/Закончен,11,2.67,3,,,6.6,342,['США'],"['Музыкальный', ' Детский']",Nick Jr.,18 часов 20 минут,22 мин.,24.10.1994 — 07.12.1997,,3,"['18', '22', '10']"
8164,"Оу Йе, мультики!",Oh Yeah! Cartoons,Отменен/Закончен,27,4.0,7,,,7.3,282,['США'],"['Боевик', ' Комедия', ' Sketch/Импровизация', ' Мультфильмы для детей', ' Приключения']",Nickelodeon,2 часа 34 минуты,22 мин.,19.07.1998 — 01.06.2001,,1,['7']
8165,Путешествие Эллана Стрэйнжа,The Journey of Allen Strange,Отменен/Закончен,39,4.0,13,6.226,99,7.2,365,['США'],"['Детский', ' Фантастика', ' Комедия']",Nickelodeon,21 час 16 минут,22 мин.,08.11.1997 — 23.04.2000,"['Arjay Smith', 'Marianne Muellerleile', 'Erin J. Dean']",3,"['13', '26', '19']"
8166,Свинка Пеппа,Peppa Pig,Сериал продолжается,1039,3.59,564,6.132,68597,6.3,5180,['Великобритания'],['Детский'],Channel 5,1 день 21 час 40 минут,5 мин.,31.05.2004 — ...,,8,"['52', '53', '52', '55', '52', '52', '51', '19']"
8172,"Одна жизнь, чтобы жить",One Life to Live,Отменен/Закончен,122,3.14,42,5.624,172,6.8,2455,['США'],['Мыльные оперы'],ABC,2 месяца 29 дней 14 часов,43 мин.,15.07.1968 — 13.01.2012,"['Erika Slezak', 'Michael Easton', 'Kassie DePaiva', 'Kristen Alderson', 'John-Paul Lavoisier', 'Bree Williamson', 'Erin Torpey', 'Melissa Archer', 'Roger Howarth', 'Trevor St. John', 'Robin Strasser', 'Farah Fath', 'Florencia Lozano', 'Robert S. Woods', 'Hillary B. Smith', 'Van Hughes', 'Brandon Buddy', 'Mark Lawson', 'Clint Ritchie', 'Jerry verDorn', 'Christina Chambers', 'Susan Haskell', 'Austin Williams', 'Robert Gorrie', 'Eddie Alderson', 'Brittany Underwood', 'Heather Tom', 'Gina Tognoni', 'Brian Kerwin', 'Crystal Hunt', 'Kelley Missal', 'Scott Clifton', 'Carmen LoPorto', 'Andrew Trischitta', 'John Boscoe IV', 'Thomas Christian Justusson', 'Kathy Brier', 'Jason Tam', 'Tuc Watkins', 'David Fumero', 'Nathaniel Marston', 'Chris Stack', 'Laura Harrier', 'Shenell Edmonds', 'Ilene Kristen', 'David A. Gregory', 'John Brotherton', 'Scott Evans', 'Nic Robuck', 'Daphne Duplaix', 'Brett Claywell', 'Sean Ringgold', 'Kamar de los Reyes', 'Amanda Setton', 'Catherine Hickland', 'Lenny Platt', 'Dan Gauthier', 'Timothy Gibbs', 'Tika Sumpter', 'Patrick Gibbons Jr.', 'Josh Kelly', 'Roscoe Born', 'Terri Conn', 'Nathan Fillion', 'Tom Degnan', 'Donnie Jeffcoat', 'Stephanie Schmahl', 'Renée Elise Goldsberry', 'Jessica Morris', 'Melissa Fumero', 'Terrell Tilford', 'Timothy D. Stickney', 'Philip Carey', 'Ted King', 'Meghann Fahy', 'Camila Banus', 'A. Martinez', 'Matt Walton', 'BethAnn Bonner', 'Patricia Elliott', 'Ty Treadway', 'Pamela Payton-Wright', 'Tari Signor', 'Shenaz Treasury', 'John Rue', 'Mark Dobies', 'Sean Moynihan', 'Forbes March', 'Kim Zimmer', 'Patricia Mauceri', 'Jacqueline Hendy', 'Jessica Kaye', 'Jay Wilkison', 'Matthew Metzger', 'James DePaiva', 'Leah Thompson', 'Nathaniel Marston', 'Nick Choksi', 'Barbara Garrick', 'Sherri Saum', 'Jason-Shane Scott', 'Kale Browne', 'Brynn Thayer', 'Justis Bolding', 'Shanelle Workman', 'Tim Adams', 'Peter Bartlett', 'Tim Hart', 'Ellen Holly', 'Tonja Walker Davidson', 'Alexandra Neil', 'Kimberlin Brown', 'Linda Dano', 'Matthew Twining', 'Jessica Tuck', 'Justin Paul', 'Joe Lando', 'Paul Rolfes', 'Kearran Giovanni', 'Michael Zaslow', 'Ava Haddad', 'Laura Bonarrigo-Koffman', 'Janice Lynde', 'Lillian Hayman', 'Brock Cuchna', 'Paul Satterfield', 'Joe Fiske', 'Mark Derwin', 'Haviland Morris', 'Erica Page', 'Ty Treadway', 'Steve Fletcher', 'Elizabeth Keifer', 'Shelly Burch', 'Arlene Dahl', 'Margaret Klenck', 'Nicolas Coster', 'Jeremy Slate', 'Anthony Call', 'Ken Meeker', 'Suzanne Granfield', 'Dorian LoPinto', 'Mary Gordon Murray', 'Ted Demers', 'Corbin Bleu', 'Matthew Ashford', 'Lee Patterson', 'Gerald Anthony', 'Judith Light', 'Karen Witter', 'Karen Lorre', 'Tyler Noyes', 'Thorsten Kaye', 'Josh Philip Weinstein', 'Nathan Purdee', 'Barrett Helms', 'Robyn Griggs']",13,"['87', '256', '252', '253', '257', '257', '256', '254', '254', '250', '250', '248', '126']"
8190,Оливер Твист,Oliver Twist (2007),Отменен/Закончен,400,4.05,149,7.648,1618,7.3,2919,['Великобритания'],"['Драма', ' Литературный']",BBC One,3 часа 20 минут,35 мин.,18.12.2007 — 22.12.2007,,1,['5']
8200,Топ Гир США,Top Gear,Отменен/Закончен,666,3.87,353,5.455,848,5.3,6024,['США'],,History,2 дня 6 часов 45 минут,45 мин.,21.11.2010 — 28.06.2016,"['Tanner Foust', 'Adam Ferrara', 'Rutledge Wood']",8,"['11', '8', '8', '6', '10', '10', '10', '10']"
8219,WWE Суперзвёзды,WWE Superstars,Отменен/Закончен,74,3.48,46,5.323,166,5.6,310,['США'],['Соревнования'],WWE NETWORK,14 дней 18 часов,60 мин.,16.04.2009 — 30.12.2016,"[""George 'The Animal' Steele"", 'Bret Hart', 'Ted DiBiase', 'Vince McMahon', 'Bobby Heenan', 'Jesse Ventura', 'Jimmy Hart', 'Shawn Michaels', 'Hulk Hogan', 'Randy Savage', 'Jake Roberts', 'Roddy Piper']",8,"['52', '56', '52', '52', '53', '47', '21', '21']"
8223,Бездна,The Deep,Отменен/Закончен,722,3.32,374,6.274,349,5.7,1417,['Великобритания'],['Драма'],BBC One,4 часа 45 минут,57 мин.,03.08.2010 — 31.08.2010,"['James Nesbitt', 'Minnie Driver', 'Goran Višnjić']",1,['5']
8240,Пчелка Майя,Maya the Bee,Отменен/Закончен,490,3.54,312,7.043,2498,6.7,4227,['Япония'],['Мультфильмы для детей'],Nick Jr.,23 часа 20 минут,25 мин.,01.04.1975 — 01.09.1983,,1,['56']
8242,Чудеса.com,So Weird,Отменен/Закончен,72,3.35,20,6.623,195,8.4,3023,['США'],"['Фэнтези', ' Фантастика', ' Драма']",Disney Channel,23 часа 50 минут,22 мин.,18.01.1999 — 28.09.2001,"['Mackenzie Phillips', 'Patrick Levis', 'Eric Lively', 'Dave Ward', 'Cara DeLizia', 'Belinda Metz', 'Erik von Detten', 'Alexz Johnson']",3,"['13', '26', '26']"
8245,DietTribe,,Отменен/Закончен,6,0.0,0,,,6.1,22,['США'],"['Образовательный', ' Стиль жизни', ' Медицинский']",Lifetime,9 часов 19 минут,43 мин.,05.01.2009 — 20.11.2009,,2,"['5', '8']"
8251,Это не моя жизнь,This Is Not My Life,Отменен/Закончен,446,3.58,180,6.619,361,7.8,603,['Новая Зеландия'],"['Драма', ' Детектив']",ONE,9 часов 19 минут,43 мин.,29.07.2010 — 14.10.2010,"['Charles Mesure', 'Tania Nolan', 'Tandi Wright', 'John Bach', 'Joel Tobeck', 'Miriama McDowell', 'Steven A Davis']",1,['13']
8252,Голос,Voice,Отменен/Закончен,185,4.11,92,7.975,235,7.0,83,['Япония'],['Драма'],Fuji TV,11 часов,60 мин.,12.01.2009 — 23.03.2009,"['Eita', 'Endo Yuya', 'Toma Ikuta', 'Satomi Ishihara', 'Yuki Sato']",1,['11']
8257,Пещерные детки,Cave Kids,Отменен/Закончен,26,3.0,2,,,7.2,74,['США'],"['Приключения', ' Детский', ' Комедия']",Cartoon Network,2 часа 56 минут,22 мин.,21.09.1996 — 09.11.1996,,1,['8']
8260,WWE Saturday Night's Main Event,,Отменен/Закончен,38,4.0,17,,,7.6,318,['США'],"['Боевик', ' Драма', ' Семейный']",NBC,4 дня 3 часа 30 минут,90 мин.,11.05.1985 — 02.08.2008,"['Hulk Hogan', 'Bobby Heenan', 'Vince McMahon', 'Gene Okerlund', 'Jimmy Hart', 'Howard Finkel', 'Randy Savage', 'Jesse Ventura', 'Elizabeth Hulette', 'André the Giant']",3,"['38', '14', '15']"
8261,Владыка морей,Emperor of the Sea,Отменен/Закончен,41,3.69,13,7.896,267,8.0,1255,['Южная Корея'],['Драма'],KBS2,2 дня 10 часов 20 минут,70 мин.,24.11.2004 — 18.05.2005,"['Choi Soo Jong', 'Kim Heung Soo', 'Chae Jung Ahn', 'Song Il Gook', 'Soo Ae']",1,['50']
8282,93 Faubourg Saint-Honoré,,Сериал продолжается,8,5.0,1,,,5.3,23,['Франция'],"['Знаменитости', ' Кулинарный/Еда']",Paris Première,3 дня 19 часов,52 мин.,01.10.2003 — ...,,4,"['25', '26', '27', '27']"
8284,Все святые,All Saints,Отменен/Закончен,31,3.4,5,7.102,138,7.1,1465,['Австралия'],"['Медицинский', ' Драма']",Seven,14 дней 18 часов 2 минуты,43 мин.,24.02.1998 — 27.10.2009,"['Judith McGrath', 'Tammy MacIntosh', 'Georgie Parker', 'Martin Lynes', 'Ben Tari', 'John Howard', 'Libby Tanner', 'Wil Traval', 'Mark Priestley', 'Erik Thomson', 'Conrad Coleby', 'Jeremy Cumpston', 'Christopher Gabardi', 'Alexandra Davies', 'Andrew Supanz', 'Paul Tassone', 'Brian Vriends', 'Virginia Gay', 'John Waters', 'Kirrily White', 'Jack Campbell', 'Celia Ireland', 'Natalie Saleeba', 'Jolene Anderson', 'Allison Cratchley', 'Jenni Baird', 'Chris Vance', 'Andrew McKaige', 'Fletcher Humphrys', 'Henry Nixon', 'Alix Bidstrup', 'Sam Healy', 'Kip Gamblin', 'Ella Scott Lynch', 'Mirrah Foulkes', 'Josh Quong Tart', 'Rachel McNamara', 'Natasha Beaumont']",12,"['41', '43', '42', '43', '43', '43', '40', '41', '40', '41', '40', '37']"
8292,My Own,,Отменен/Закончен,13,3.38,8,,,4.9,48,['США'],['Музыкальный'],MTV,7 часов 20 минут,22 мин.,02.01.2006 — 03.02.2006,,1,['20']
8299,Samantha Brown: Passport to Great Weekends,,Сериал продолжается,5,4.5,2,,,7.2,57,['США'],"['Приключения', ' Семейный', ' Путешествия']",Travel Channel,20 часов,30 мин.,26.06.2008 — ...,,3,"['19', '17', '3']"
8300,Samantha Brown: Passport To Latin America,,Отменен/Закончен,5,5.0,1,,,7.9,53,['США'],"['Приключения', ' Образовательный', ' Семейный']",Travel Channel,5 часов 30 минут,22 мин.,06.06.2007 — 15.08.2007,,1,['15']
